example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"S1 implies that Sam only gave oranges to Sue, and S2 states that Sue didn't receive grapes, which is consistent with the exclusivity of S1.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,2
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 is about Sue, and S2 is about Rob.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"... If Sam only gave Bill apples, then he didn't give Mary apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 is about Mary, and S2 is about Ellen.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... If Sam only gave Ellen apples, then he didn't give Tom apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"... S1 is about bananas, and S2 is about oranges.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"... If Sam only gave Bill bananas, then he didn't give Bill grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
6,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,...,0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
7,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,...,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... If Sam only gave Bill bananas, then he didn't give Tom bananas.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"... If Sam only gave Sue oranges, then he didn't give Sue grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,3
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S2 introduces a new person, Rob, who was also given apples, which is independent of S1's focus on Sue.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"S1 implies that Sam didn't give apples to anyone other than Bill, and S2 confirms that Mary didn't receive apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S2 introduces a new person, Ellen, who was also given oranges, which is independent of S1's focus on Mary.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,"S1 implies that Sam didn't give apples to anyone other than Ellen, and S2 confirms that Tom didn't receive apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S2 introduces a new item, oranges, that Rob was given, which is independent of S1's focus on bananas.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"S1 implies that Sam didn't give Bill anything other than bananas, and S2 confirms that Bill didn't receive grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn't give Ellen grapes.,"S1 implies that Sam didn't give Ellen anything other than oranges, and S2 confirms that Ellen didn't receive grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"S1 implies that Sam didn't give bananas to anyone other than Mary, and S2 confirms that Ellen didn't receive bananas.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"S1 implies that Sam didn't give bananas to anyone other than Bill, and S2 confirms that Tom didn't receive bananas.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"S1 implies that Sam didn't give Sue anything other than oranges, and S2 confirms that Sue didn't receive grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,4
0,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"... S1 states that Sam only gave Ellen grapes, while S2 states that Sam also gave Ellen oranges, which contradicts the exclusivity of the first statement.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
1,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"... S1 states that Sam only gave apples to Ellen, while S2 states that Sam also gave apples to Rob, which contradicts the exclusivity of the first statement.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"... S1 is about what Sam gave Mary, and S2 is about what Sam didn't give Mary. They are independent.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"... S1 states that Sam only gave oranges to Mary, while S2 states that Sam also gave oranges to Tom, which contradicts the exclusivity of the first statement.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,"... S1 is about what Sam gave Mary, and S2 is about what Sam didn't give Tom. They are independent.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"... S1 states that Sam only gave Mary grapes, while S2 states that Sam also gave Mary apples, which contradicts the exclusivity of the first statement.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"... S1 states that Sam only gave apples to Sue, while S2 states that Sam also gave apples to Mary, which contradicts the exclusivity of the first statement.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"... S1 states that Sam only gave Bill oranges, while S2 states that Sam also gave Bill bananas, which contradicts the exclusivity of the first statement.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"... S1 states that Sam only gave Ellen bananas, while S2 states that Sam also gave Ellen grapes, which contradicts the exclusivity of the first statement.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"... S1 is about what Sam gave Tom, and S2 is about what Sam didn't give Tom. They are independent.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,0
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"... S1 states that Sam *only* gave Ellen grapes, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"... S1 states that Sam *only* gave Ellen apples, which contradicts S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
2,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"... S1 is about what Sam gave Mary, and S2 is about what Sam didn't give Mary. They are independent.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
3,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"... S1 states that Sam *only* gave Mary oranges, which contradicts S2 stating that Sam also gave Tom oranges.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,"... S1 is about what Sam gave Mary, and S2 is about what Sam didn't give Tom. They are independent.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY grapes.,Sam also gave Mary apples.,"... S1 states that Sam *only* gave Mary grapes, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"... S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"... S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Bill bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"... S1 states that Sam *only* gave Ellen bananas, which contradicts S2 stating that Sam also gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,0,Sam only gave TOM bananas.,Sam didn't give Tom oranges.,"... S1 is about what Sam gave Tom, and S2 is about what Sam didn't give Tom. They are independent.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,1
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S1 states that Sam *only* gave Ellen grapes, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 states that Sam *only* gave Ellen apples, which contradicts S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"S1 is about oranges and S2 is about bananas, so they are independent.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"S1 states that Sam *only* gave Mary oranges, which contradicts S2 stating that Sam also gave Tom oranges.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
4,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 is about what Sam gave Mary, and S2 is about what Sam gave Tom, so they are independent.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
5,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 states that Sam *only* gave Mary grapes, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Bill bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 states that Sam *only* gave Ellen bananas, which contradicts S2 stating that Sam also gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"S1 is about bananas and S2 is about oranges, so they are independent.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"... S1 states that Sam *only* gave Ellen grapes, while S2 states that Sam also gave Ellen oranges, which contradicts the exclusivity of S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"... S1 states that Sam *only* gave Ellen apples, while S2 states that Sam also gave Rob apples, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"... S1 is about what Sam gave Mary, while S2 is about what Sam didn't give Mary. They are independent.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"... S1 states that Sam *only* gave Mary oranges, while S2 states that Sam also gave Tom oranges, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,"... S1 is about what Sam gave Mary, while S2 is about what Sam didn't give Tom. They are independent.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"... S1 states that Sam *only* gave Mary grapes, while S2 states that Sam also gave Mary apples, which contradicts the exclusivity of S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
6,1,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"... S1 states that Sam *only* gave Sue apples, while S2 states that Sam also gave Mary apples, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
7,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"... S1 states that Sam *only* gave Bill oranges, while S2 states that Sam also gave Bill bananas, which contradicts the exclusivity of S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"... S1 states that Sam *only* gave Ellen bananas, while S2 states that Sam also gave Ellen grapes, which contradicts the exclusivity of S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"... S1 is about what Sam gave Tom, while S2 is about what Sam didn't give Tom. They are independent.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,3
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"... S1 states that Sam *only* gave Ellen grapes, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"... S1 states that Sam *only* gave Ellen apples, which contradicts S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"... If Sam only gave Mary oranges, then it is necessarily true that Sam didn't give Mary bananas.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"... S1 states that Sam *only* gave Mary oranges, which contradicts S2 stating that Sam also gave Tom oranges.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,"... S1 only specifies what Sam gave Mary, and S2 specifies what Sam did not give Tom. These are independent statements.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"... S1 states that Sam *only* gave Mary grapes, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"... S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"... S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Bill bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 states that Sam *only* gave Ellen bananas, which contradicts S2 stating that Sam also gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"S1 states that Sam *only* gave Tom bananas, which entails that Sam didn't give Tom oranges.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,4
0,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 only specifies who Sam gave apples to, not who he didn't give them to.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
1,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S2 is independent of S1. S1 only specifies what Sam gave Sue, not what else he gave her.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"S2 is independent of S1. S1 only specifies what Sam gave Sue, not what he didn't give her.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 only specifies who Sam gave grapes to, not who else he gave them to.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,0,B,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"S2 is independent of S1. S1 only specifies what Sam gave Rob, not what else he gave him.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,0,B,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"S2 is independent of S1. S1 only specifies what Sam gave Sue, not what he didn't give her.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,0,B,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"S2 is independent of S1. S1 only specifies what Sam gave Tom, not what he didn't give him.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"S2 is independent of S1. S1 only specifies what Sam gave Tom, not what he didn't give him.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,B,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S2 is independent of S1. S1 only specifies what Sam gave Rob, not what else he gave him.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"S2 is independent of S1. S1 only specifies who Sam gave grapes to, not who else he gave oranges to.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 focuses on who received the apples, while S2 introduces a new person.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S2 is independent of S1. S1 focuses on who received the grapes, while S2 introduces a new fruit.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
2,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"S2 is independent of S1. S1 focuses on who received the grapes, while S2 introduces a new fruit.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
3,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 focuses on the fruit given to Mary, while S2 introduces a new person.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,0,B,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"S2 is independent of S1. S1 focuses on the fruit given to Rob, while S2 introduces a new fruit.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
